exp;alg;time;runt_micro;expanded;generated;heapops;start;target;gridcost;length;map;
46;AnyaSearch;7021;7017;15594;15603;31196;(338,506);(202,8);3613.53318786;3007.1361885307438;maze512-2-5.map
47;AnyaSearch;2572;348;960;970;1929;(86,41);(30,41);860.67619018;714.4679650833463;maze512-2-5.map
48;AnyaSearch;1732;1730;3983;3998;7980;(314,44);(331,295);1893.10973968;1583.4858971923804;maze512-2-5.map
49;AnyaSearch;20585;9637;13660;13676;27335;(74,290);(415,82);2882.82756042;2416.7056349312425;maze512-2-5.map
50;AnyaSearch;9670;9664;13757;13787;27543;(461,127);(39,469);4596.51089324;3861.2211442998673;maze512-2-5.map
51;AnyaSearch;5063;5059;7585;7633;15217;(115,45);(412,449);3188.66818084;2656.1019095404595;maze512-2-5.map
52;AnyaSearch;1494;1493;2141;2186;4326;(183,317);(308,505);798.46298675;673.0189917155433;maze512-2-5.map
53;AnyaSearch;3203;103;171;177;347;(68,67);(39,77);188.35533905;157.06379826262864;maze512-2-5.map
54;AnyaSearch;10678;10675;15540;15570;31109;(473,103);(262,239);4148.98398132;3473.65866274115;maze512-2-5.map
55;AnyaSearch;9543;9538;13604;13622;27225;(44,110);(502,368);4009.71695403;3341.346115060045;maze512-2-5.map
56;AnyaSearch;2344;2341;3463;3468;6930;(80,128);(163,79);1574.78383789;1306.8212732144486;maze512-2-5.map
57;AnyaSearch;10621;10618;15212;15235;30446;(499,141);(52,314);4673.48145599;3916.6099034297895;maze512-2-5.map
58;AnyaSearch;3361;3357;4538;4578;9115;(194,301);(418,477);1040.61731567;863.7251435634328;maze512-2-5.map
59;AnyaSearch;6300;6295;8319;8355;16673;(475,509);(206,191);2047.46507873;1707.8940435016955;maze512-2-5.map
60;AnyaSearch;10589;10583;13748;13776;27523;(275,28);(13,470);3628.70476074;3029.4421148653296;maze512-2-5.map
61;AnyaSearch;2164;34;45;48;92;(263,462);(289,448);88.38477631;74.03810727892977;maze512-2-5.map
62;AnyaSearch;10314;10311;14621;14632;29252;(211,417);(21,95);3639.04790649;3019.692653207611;maze512-2-5.map
63;AnyaSearch;9485;9481;13631;13651;27281;(361,423);(256,19);2685.41334686;2235.878917891559;maze512-2-5.map
64;AnyaSearch;1736;554;889;907;1795;(260,491);(181,343);614.13708496;517.6569271800197;maze512-2-5.map
65;AnyaSearch;2340;2339;3647;3671;7317;(180,91);(371,281);1478.36962433;1228.7280734540163;maze512-2-5.map
66;AnyaSearch;3167;439;772;779;1550;(76,139);(254,166);746.32085113;617.2064785064243;maze512-2-5.map
67;AnyaSearch;5713;5709;12653;12684;25336;(73,185);(79,478);3040.52604522;2537.2064132997953;maze512-2-5.map
68;AnyaSearch;1264;1261;2785;2820;5604;(254,464);(277,385);775.22034607;644.1633503631726;maze512-2-5.map
69;AnyaSearch;3362;3359;8100;8137;16236;(489,11);(353,479);4268.42763213;3579.902391949056;maze512-2-5.map
