Index,Expanded,Time,Length
0,773,267.33,125.14213562373094
1,38308,21315.554,1166.467170879759
2,19096,8194.453,470.539105243401
3,14680,5821.96,385.9482681718909
4,22326,8370.499,446.60512242138304
5,23412,9596.523,549.1046891454947
6,18506,5787.157999999999,524.1736649163076
7,318747,122974.212,1461.7972567696695
8,31062,14298.451000000001,882.9890321804562
9,3052,1117.271,133.71067811865476
10,6725,2498.4579999999996,225.70562748477136
11,1947,700.067,247.5046173579948
12,24379,9573.331,382.0609665440988
13,52977,19035.665,631.3696244092005
14,110107,44946.148,1138.4478348960022
15,4735,1577.2939999999999,245.9949493661167
16,38928,13885.656,1161.3128419472089
17,18428,7363.088000000001,355.6883835420685
18,440,162.799,106.07106781186548
19,25308,9986.908,686.0580079512686
20,23384,8069.706999999999,674.2123368838193
21,82633,26864.265,544.0782104868023
22,125621,45776.338,893.8965363437817
23,55045,23659.588,768.6610383315985
24,53051,22174.617000000002,690.9919907732864
25,874,330.872,101.79898987322332
26,17105,6331.28,341.0365799264593
27,131522,60716.804000000004,1371.9566363361032
28,101914,37946.995,694.6660889654825
29,41497,16545.904,644.4823227814085
30,262661,130271.152,1270.6530291048853
31,28532,11012.679,967.3027406794416
32,27904,12404.137999999999,1148.6286424872455
33,108,38.237,34.38477631085024
34,46821,21213.874,1417.9465350683367
35,20448,7734.893,1457.452018978109
36,27181,10353.583999999999,1262.2632021601516
37,26157,10993.62,952.759451353934
38,4546,1725.847,629.2081528017131
39,114638,45528.405999999995,789.2712113868653
40,27,8.992999999999999,11.485281374238571
41,9793,3764.9759999999997,580.379725676967
42,22380,9018.207,494.5655839020936
43,65441,26373.96,1248.8246019801393
44,16695,6269.88,651.6934341759518
45,410859,198561.40199999997,1413.3149339882625
46,326401,120462.575,1381.9200564096443
47,38484,13722.07,695.9655121145937
48,46912,17366.126,894.1564209736041
49,398670,167524.054,1239.7077195258269
50,303357,125842.865,1214.3565645486042
51,33332,21255.246,910.7585848021567
52,20474,7926.546,1327.3544725075506
53,16434,7078.044,1003.0550493584384
54,13798,5052.039,364.4802307403553
55,24546,9835.976,812.0580079512687
56,9747,3322.549,361.3330444827413
57,23288,17853.869,453.6639969244289
58,56209,15514.582,723.7249634685289
59,15470,6016.416,811.636651713959
60,458,158.73499999999999,50.2842712474619
61,109669,42017.913,644.7026688919412
62,37897,14491.411,556.6223663640864
63,208559,126314.29,1112.7169542418144
64,224078,92061.151,1129.4062043356605
65,51013,20150.909,1331.4002871500004
66,39659,15924.14,675.3178925810911
67,62941,23032.415,1205.5088014401022
68,6141,2367.251,272.42640687119285
69,145813,68840.983,1396.4347750354057
70,29939,19181.253,782.0092347159897
71,6793,5004.898,208.4213562373096
72,421383,159357.9,1038.1118318204335
73,20940,8080.401,890.9259735953043
74,116,42.211,45.112698372208094
75,33560,14111.576,658.6417023478423
76,11905,4714.986,986.8721497261424
77,38392,15350.518,945.8296526140226
78,88474,39415.773,1111.7535341682742
79,121,45.278,44.97056274847714
80,2439,767.725,141.92388155425115
81,197938,75393.39099999999,1074.3523804664978
82,47831,15795.568,712.4356415871835
83,6081,2347.7839999999997,225.5096679918781
84,133532,48649.183,1450.370849898477
85,113137,44778.948,770.8670990922586
86,3082,1293.48,303.80108191427644
87,799,283.267,86.55634918610406
88,20294,6443.514999999999,433.1736649163074
89,9213,4271.088,633.697618258058
90,40820,17004.727,547.1686142824236
91,17310,7042.856,355.49242404917504
92,47444,23649.173000000003,764.39401102684
93,53447,17359.055,546.1391770309012
94,28728,11809.931,567.4995667241114
95,57044,26429.671,1280.0104602052656
96,33437,14425.919,636.9209229614212
97,27716,11187.375,467.1269837220812
98,330765,136154.84,1264.369624409201
99,51253,22091.404000000002,1401.9221484506973
100,62145,23534.637,708.3351365237945
101,3224,1222.699,423.3675323681471
102,378374,162151.014,1402.174890405583
103,477,166.495,137.2426406871193
104,60425,20222.946,794.0630585851528
105,66,19.93,33.41421356237309
106,81761,30045.629999999997,1258.530229464911
107,40661,17100.055,912.2489168102786
108,330,102.714,88.62741699796953
109,27531,11105.616,591.4356415871823
110,14188,5419.314,379.7350647362944
111,400925,131081.098,1097.156420973605
112,2080,775.491,119.76955262170048
113,30175,12381.679999999998,1319.3119753954309
114,61487,26820.511,1100.761543394987
115,413,134.946,70.55634918610406
116,381016,163531.877,1274.0844866099617
117,106,37.724000000000004,53.41421356237309
118,4846,1751.414,419.7989898732234
119,12920,4376.572999999999,338.53405460951774
120,362322,194689.80099999998,1418.677415722526
121,50,21.284999999999997,34.52691193458119
122,61695,21597.838,1049.8225099390863
123,7718,2789.002,257.17871555019025
124,16240,6208.242,403.5828278447967
125,3437,1334.073,214.5046173579948
126,34803,14187.095,805.9646455628167
127,263714,110000.96399999999,1135.9057710597715
128,4775,1585.949,192.15432893255067
129,56900,19056.512000000002,952.5798692519672
130,11292,3803.014,367.4457428549493
131,137143,48460.137,791.619407771256
132,61512,22536.873,1188.63369312113
133,9430,3624.094,436.00714267493663
134,101052,47741.24,1303.9322497184637
135,27367,11137.637,627.1980515339465
136,4265,1457.885,286.62741699796953
137,41300,17911.460000000003,1028.7535341682735
138,149509,67426.825,1031.621499812309
139,119035,55842.119,1273.7657274770927
140,44058,14298.636999999999,1220.6997102991113
141,2850,1004.469,195.8700576850888
142,134256,61662.439999999995,1322.7312395916874
143,88982,51898.045000000006,1393.4368670764586
144,8343,3231.998,279.61731573020285
145,17928,7554.089,531.2863632885154
146,2482,945.5519999999999,186.59292911256333
147,95454,38577.655999999995,987.60930650349
148,123,45.174,39.45584412271572
149,28334,10799.872000000001,534.1097397793781
150,26377,12079.481,983.2022356160526
151,29427,12798.008,1155.706852974048
152,10538,4015.2239999999997,643.6833329081852
153,62827,20824.216,680.4478348960029
154,261295,102110.502,1218.234631460407
155,12640,5044.103,338.1147904132611
156,2112,769.342,128.99494936611666
157,73890,28209.688,1014.3229432149744
158,247797,107665.927,1179.876333808249
159,13980,4952.402,1420.628642487246
160,23826,9370.27,1073.16060505571
161,24229,9421.367,417.5340546095176
162,2162,974.394,175.97770542341354
163,41730,13273.694000000001,1191.486506863515
164,318008,111846.68000000001,1321.3738084913082
165,22989,9129.097,517.1492782986676
166,217549,84881.692,1456.5840533340738
167,10465,4252.0740000000005,1174.4326829943525
168,20649,7996.957,1028.9890321804562
169,111999,52469.841,1380.0398974567884
170,7333,2705.622,205.68124086713192
171,174312,86249.81,1363.3536059557734
172,197773,77741.705,966.0062761231596
173,79862,35843.343,1344.6896090313444
174,659,227.526,68.94112549695429
175,17672,7327.809,596.6904755831215
176,148538,53188.257,915.3666658163704
177,33052,13280.942,734.9280656363575
178,22831,9667.064,1137.9595949289333
179,70891,25501.401,639.7371567773473
180,1433,501.02899999999994,118.84062043356592
181,20515,8525.173999999999,868.8397538817889
182,140906,54768.028999999995,1110.278354061802
183,36515,12459.077000000001,583.2152954766499
184,22,10.076,21.79898987322333
185,292911,146230.32799999998,1465.270344835089
186,8866,2893.91,726.7695526217005
187,197994,80312.562,1412.8266940211931
188,31430,13568.371000000001,847.1240251292506
189,424,148.24499999999998,183.8994949366117
190,10968,4458.427000000001,751.6396103067893
191,31810,12844.421,623.5067093990477
192,25701,9494.446999999998,1094.4570696119924
193,117040,48746.718,1430.1088732276014
194,76059,27108.021999999997,795.6955262170048
