Index,Expanded,Time,Length
163,7094,1979.12,395.84776310850265
164,61355,18256.747,1346.2884553295703
165,241777,74567.429,3635.691701072379
166,213129,65474.259000000005,3924.686650438492
167,149539,46735.598000000005,1654.55548263433
168,70385,21826.598,1288.7615433949893
169,7528,1981.3039999999999,517.8477631085027
170,143262,44481.478,2485.8540392316595
171,26404,7957.905000000001,562.7472580451144
172,228323,69911.75300000001,3647.306924761529
173,190387,57809.888999999996,4081.627775935445
174,8069,2189.316,572.3330444827413
175,225676,68524.008,2544.682466356405
176,32658,9525.651999999998,967.1269837220818
177,218801,66279.712,3989.385135248327
178,67524,19755.727,1724.396103067896
179,1805,483.15200000000004,174.08326112068525
180,5006,1332.691,274.095454429505
181,75608,22536.531,1846.4204896855365
182,8445,2390.0800000000004,326.5512985522208
183,106468,32136.502,1690.6976182580613
184,118509,36132.848000000005,2070.332177930967
185,172468,53064.917,2157.0479066835046
186,194993,60307.538,2479.753534168274
187,33913,10221.891,842.4284989122467
188,32156,9080.05,1413.371716450256
189,122028,36978.530999999995,3065.15764646287
190,142598,43766.05,2366.0012254892754
191,215153,64681.656,3255.0277041479567
192,207997,64722.217000000004,3907.929291125613
193,51724,15615.460000000001,1034.310749906156
194,57080,16889.442,983.1808075912444
195,67796,21044.561,1005.2396820942904
196,6944,1900.2969999999998,452.1198410471447
197,225696,67844.014,3519.838887329996
198,183266,56934.095,2205.716954241814
199,172369,52819.473000000005,3552.7211383239023
