Index,Expanded,Time,Length
0,24760,30999.813,400.9072288767029
1,6271,7575.639,207.54325766092683
2,10940,6971.531,479.3799539719733
3,11775,7403.302,418.9353851197404
4,7749,5612.8330000000005,374.9419355505976
5,24299,16044.756,359.2456720550879
6,20410,13467.869,333.4675742603404
7,26178,16140.469,457.0036606688672
8,3022,2002.6419999999998,206.27523530767257
9,3876,2738.397,254.45766370361883
10,7687,4452.659,191.317157487153
11,69,128.70100000000002,68.00735254367721
12,2362,1375.545,217.45118929587244
13,18593,11117.598,347.0210995868319
14,2527,1553.0459999999998,192.0432745753326
15,11898,7045.006,363.99385664497606
16,25180,14851.682,445.9896694339004
17,6841,4316.866,481.2847504923554
18,15748,9457.804,296.5213948204274
19,9605,5621.79,260.24412255313007
20,22,84.36399999999999,19.235384061671343
21,14428,8526.135999999999,389.2441587861285
22,3557,1964.825,251.84388418160552
23,4429,2239.981,144.27661620746008
24,14705,9561.582,387.7842364868551
25,3588,2048.2459999999996,163.5803906785912
26,2589,1344.797,273.90825014646373
27,2211,1466.7859999999998,209.14969423572288
28,3239,1843.2269999999999,271.074336717046
29,655,898.0,228.9062057742396
30,27332,16444.842999999997,470.39762690704106
31,4620,3155.023,225.32825780591287
32,6426,3608.617,444.2978541744973
33,8,58.477000000000004,7.615773105863909
34,25229,15508.246,409.9490523536402
35,4712,2988.6949999999997,150.0590006469279
36,99,162.601,68.41052550594829
37,4157,2388.874,190.6052441495144
38,10705,6188.733,324.59672118799915
39,24404,14992.630000000001,395.3527028151344
40,26869,16112.379,442.0953306948591
41,1393,1190.2740000000001,192.47215024466303
42,10906,6465.531,379.6275325521343
43,14227,8938.618,393.5987003654199
44,11535,6667.836,359.0747652224657
45,13,54.718999999999994,14.422205101855956
46,978,507.621,73.56466363988535
47,14366,8021.425000000001,233.785707226483
48,3972,2134.271,172.3204151331838
49,12938,7446.384,326.0515384004423
50,2322,1413.297,196.82734033913425
51,7476,4545.691,247.05404918945624
52,27081,16437.988,470.5583973989897
53,4941,3565.449,302.45479667331915
54,22198,13537.853000000001,378.2009118826263
55,28413,16780.004999999997,450.7932508748894
56,12786,7340.695000000001,427.5420298538433
57,4625,2813.134,279.2665755617574
58,8530,5370.311,346.245835039218
59,27353,16314.689999999999,442.1605851365353
60,6512,3608.033,266.2374124673323
61,7681,4295.3330000000005,286.588618369144
62,8081,4954.897,370.375321900161
63,1298,834.9459999999999,216.5373653346384
64,5106,2862.023,249.37402421013945
65,4861,2617.3160000000003,195.15037455769323
66,2161,1244.192,183.9074316293276
67,326,223.339,96.2450227262753
68,1124,699.31,152.04911020360072
69,8090,5473.828,254.367330512987
70,389,314.764,95.3171357845908
71,29747,18231.839,436.8266759202629
72,1715,1097.5919999999999,145.77313872793854
73,2043,1164.9940000000001,151.91850944597675
74,4136,2186.175,173.51603443344163
75,27065,16277.507,400.4384979425872
76,8462,4665.218000000001,226.4371853633628
77,29805,18166.464,488.3837519467345
78,17022,9784.473,428.186706365662
79,26453,16417.387000000002,495.600148756922
80,5419,3189.298,230.87512978265423
81,151,209.10799999999998,81.60882305241266
82,2164,1129.086,157.80868860519786
83,2883,1695.865,248.00883963509827
84,5550,2887.305,185.91127749170852
85,6566,3974.0660000000003,296.12669606165946
86,926,559.357,141.35120049045898
87,5074,2654.5930000000003,249.2724519430607
88,10,35.905,9.0
89,8547,4930.577,447.360369422116
90,1626,784.84,99.64837534450491
91,4396,2267.449,222.122522669394
92,52,71.049,35.17101079013795
93,215,139.738,44.060133676847975
94,18210,10361.027,459.9904254516722
95,4115,2675.591,248.2128096388881
96,2056,997.026,105.52084406296632
97,11868,6572.754,403.21352613923375
98,405,254.39499999999998,85.4916638620405
99,11,32.238,10.0
100,12809,7450.989,483.523520041678
101,9319,6038.477000000001,235.13213744243444
102,23338,14106.602,394.3014241146892
103,21487,13359.526,401.57895521881113
104,25038,15035.698999999999,369.35988023884624
105,5002,3240.806,288.25468813375727
106,1479,752.009,150.06395699410552
107,86,94.898,44.01136216933077
108,7929,4354.389,210.17372464401544
109,24519,14720.588,409.05884559050594
110,1710,832.485,92.64652385961983
111,95,117.13600000000001,52.49761899362675
112,22836,14026.664,339.47840403464494
113,13840,7803.904,415.5184780627055
114,102,137.767,63.60031446463138
115,27104,16877.353,491.0290673252541
116,63,78.181,42.10028430850614
117,2909,1484.1029999999998,130.28709345339877
118,2345,1186.457,124.33488240238614
119,26988,15695.135,476.5049084805577
120,4098,2808.509,261.77782477502086
121,790,361.291,70.8512803480968
122,2042,1034.296,209.3902700413753
123,107,151.92,104.76487653959776
124,11711,6786.736,474.9699394211091
125,11496,6648.459,354.4500787475486
126,1806,1101.404,189.21128280996967
127,29373,17731.807,450.96556506192167
128,4455,2372.711,319.035971557176
129,14673,9408.553,387.7998211802038
130,12567,7692.445000000001,377.99366900083874
131,12328,7151.128,254.8450234928568
132,6264,3172.201,360.34742534698375
133,5335,2894.402,267.5342046096119
134,26998,16397.992,488.8916078287639
135,214,102.907,49.11671641781072
136,615,304.559,84.15967214270859
137,6239,3424.6850000000004,178.10092496235885
138,4868,2598.1730000000002,180.02173201606726
139,2789,1639.675,224.9320481403355
140,356,201.45499999999998,70.81255496608884
141,960,539.629,130.25014824945313
142,4710,2491.337,205.6062698555457
143,3056,1549.241,144.7907846970013
144,8810,5082.360000000001,479.029176957796
145,122,95.592,63.137137465438286
146,1440,726.173,135.24435030523972
147,11,18.273,10.008675512896838
148,10447,6707.095,361.5613568407011
149,10836,6274.347,390.9357706880689
150,24841,14973.661999999998,411.7317041495862
151,5387,2914.5690000000004,258.3250835544305
152,34,41.198,28.30194339616981
153,1531,847.3889999999999,201.3098419699392
154,6891,3903.386,254.27072835322227
155,5882,3169.723,245.3458422698011
156,27151,16582.827999999998,398.5795784672632
157,1267,581.723,56.43881138663475
158,3528,1915.444,198.11177224844457
159,5958,3237.033,231.1995675033854
160,4009,2108.638,163.9787868388875
161,21952,13128.484999999999,371.8836938161612
162,956,456.63300000000004,100.15518726955784
163,26873,16901.262,485.4025984160816
164,4308,2425.642,192.09421835776743
165,2837,1668.125,126.14566376081729
166,5680,2988.049,238.09691692586333
167,1344,608.096,127.4405813640728
168,47,88.685,65.05382386916237
169,82,221.312,51.78802950489621
170,2088,1228.566,141.97668287758097
171,5961,3106.2219999999998,277.70950866777207
172,2664,1766.821,263.9246932723447
173,13834,8834.797,392.8840575981459
174,763,419.76099999999997,107.83403767029851
175,25124,16475.411,420.27641109902487
176,8372,4860.996,275.7971294197879
177,12117,7424.871999999999,360.4931320929927
178,2653,1714.731,250.3092245193781
179,26269,15543.150000000001,450.1794538253883
180,26067,16195.291999999998,486.17549260919816
181,6457,3609.135,445.8613911889099
182,14931,8541.719000000001,390.4352624768789
183,623,316.308,69.67141717439156
184,68,46.904,33.92224722704666
185,15839,9249.526,388.06156247745656
186,8600,5134.563,298.0480045909623
187,1975,1061.197,221.4329079916388
188,28,30.794999999999998,19.235384061671343
189,106,164.789,82.3286098510111
190,2522,2338.922,215.1574476268444
191,17,47.370000000000005,16.0
192,2360,1332.203,240.18054399792243
193,42,47.593999999999994,38.11823710509184
194,4319,2334.3940000000002,155.73043452459737
195,12290,7100.648999999999,426.6411784045846
196,27044,16082.549,469.6365421832816
197,12189,7169.1669999999995,400.7934713277989
198,6303,3627.438,257.23666963088056
199,2646,1306.798,160.35132032185558
