Index,Expanded,Time,Length
0,6951,7362.808,209.37885133061508
1,36664,41723.261,635.5442777677498
2,183,274.243,52.763672710007086
3,44668,41924.211,572.6550473878806
4,4766,3117.494,204.268637731732
5,4772,3243.343,267.5563203303661
6,18822,12919.727,475.168386542366
7,14046,9772.798,381.6368171870805
8,6375,4276.547,299.7290130741351
9,19445,13785.608,502.0815012850063
10,33434,23021.269,627.0386664399321
11,12532,12987.964,400.4949587533153
12,5261,5337.213000000001,249.3569683168413
13,70,47.501000000000005,21.51749697218684
14,664,880.259,85.94835268869622
15,40922,28066.310999999998,654.9089264684114
16,3213,2078.36,196.7420319303424
17,1751,1176.101,133.05805481499232
18,20383,13825.848,444.94633502720745
19,4152,2792.29,193.8250529768173
20,66,47.502,25.960205891175104
21,590,402.572,79.41793396328967
22,18183,12971.604,455.3501090674801
23,8286,5757.442,340.414971173488
24,5734,5874.6179999999995,266.4209660781468
25,22671,19898.6,545.8048798162313
26,29320,21772.35,590.4090197054943
27,9842,6491.23,234.7556736821141
28,10016,7249.59,336.0590759421232
29,17229,12118.916000000001,471.60975609742167
30,9924,8008.979,399.4513401317661
31,830,650.62,91.21840947479248
32,8352,5555.728,287.65688059607663
33,36477,25013.585,672.46034652181
34,19147,12904.016,433.0007258007855
35,1937,1307.4399999999998,140.4001501829829
36,6808,4814.8369999999995,188.10087657111285
37,166,128.394,36.0025131208878
38,23356,15778.053,540.1957389816747
39,7841,6173.031,333.7426986966946
40,2,16.442999999999998,1.0
41,10728,10581.557,402.4595805990285
42,30504,32881.777,610.4025615001552
43,14012,13124.846,417.14176221997735
44,25503,30977.213,517.8737752897051
45,27809,24958.264,551.0593613656114
46,29082,24554.902,561.9422523066759
47,30004,26274.702999999998,555.5185093500027
48,21881,15025.093,503.4024748372093
49,1491,998.274,149.60486676058625
50,8020,5397.362,286.487300783646
51,5054,3584.9359999999997,339.1677351895122
52,383,254.228,51.22374430813422
53,19281,13515.773,506.8441104724644
54,6319,4124.397,250.34157104124955
55,17616,12323.26,471.61960534689615
56,4365,2838.107,244.7041983344972
57,24066,16454.873,510.22393924520935
58,41935,29159.085000000003,644.2608066237568
59,613,453.5,97.269851620645
60,32704,22858.89,551.0829067687316
61,42103,29039.178,677.3372368754732
62,2497,1673.943,234.8490746940782
63,10778,7459.852,389.1028709296405
64,4941,3318.951,243.06260954082325
65,15498,10471.812,511.3145591696401
66,7974,5358.451,312.7874050998949
67,4638,3095.9629999999997,248.93504707757376
68,8125,6090.362,306.7241028982962
69,23435,16282.092999999999,530.3438039646231
70,3659,2781.67,224.667457628988
71,16178,11223.702,438.88343422999736
72,575,401.483,97.263767533355
73,2801,1737.2160000000001,149.17031330513242
74,8870,5949.331,336.4319556316898
75,23687,16053.39,510.95906512078255
76,4806,3410.484,293.72774889686303
77,24013,16295.276000000002,524.9708972315094
78,28382,20824.846,579.9183495741335
79,1828,1208.87,130.57404169911737
80,17061,12132.934000000001,489.3279867635636
81,15094,10586.501,458.9057635979052
82,4599,2951.797,231.60465014825064
83,8381,5666.141,314.2539404577147
84,13567,9307.75,433.2257745203147
85,40320,29065.504,646.1354687194639
86,2,21.555999999999997,1.4142135623730951
87,4345,2931.416,239.94286003564287
88,4461,2930.52,214.39709818511503
89,1909,1295.243,155.77383922668108
90,9500,6483.8550000000005,335.74953431675465
91,34109,23227.849,607.5292896525015
92,16008,10857.772,446.4699839377487
93,16125,10899.723,466.0523127175597
94,21216,14712.153,510.7286230159663
95,5152,3566.322,261.46233781088466
96,12019,8663.745,366.3948613915501
97,9826,7061.35,344.3845295641014
98,9518,6606.317,352.8215327441216
99,22329,15421.894,524.1418523158445
100,1912,1260.26,165.77868379135376
101,12351,8280.782000000001,397.2559928239714
102,11312,7514.648,369.2505120062699
103,29897,20999.732,617.3059963660734
104,31000,20978.569,619.0478064648216
105,25685,18110.578,578.2845526239195
106,1584,1055.7069999999999,132.3822593253289
107,24335,16449.57,519.1294972019592
108,717,450.924,68.93266602705297
109,4314,2848.538,217.648727496506
110,13646,9476.975,409.5038509635364
111,26996,18741.301,524.7795844490663
112,23774,15709.328,501.7206592343057
113,18550,12457.865,488.5855442831265
114,5202,3405.233,264.16187648314263
115,631,414.614,69.9588236361771
116,31217,22303.371,646.6772808740449
117,31617,22199.663999999997,590.9332689105847
118,4123,2655.8320000000003,185.98291055530896
119,17518,14034.601,536.0888432114626
120,2500,2074.0980000000004,255.21635151704467
121,2522,1629.941,175.81651725169434
122,33121,23789.722,638.7180543921854
123,2113,1345.823,157.86005708800116
124,1434,922.406,118.00507426496678
125,63,42.884,21.54320376686505
126,141,92.274,40.42997242569834
127,3320,2096.696,194.42022744485325
128,12930,8568.9,381.5943231226689
129,21764,22021.074,491.9144237881265
130,29556,21919.291,673.9692263340602
131,30195,21709.841999999997,611.0328127616209
132,189,127.047,56.16670549559535
133,13090,8933.662,363.49396424417233
134,7078,5240.132,341.0458422982509
135,19183,13355.980000000001,512.6692295472104
136,12511,8516.164,455.4247643181564
137,2434,1606.8020000000001,158.00181068151556
138,26680,18713.015,577.033105325668
139,27056,18885.988999999998,562.2676754778545
140,10241,7047.668,315.1484958057736
141,11973,7887.6900000000005,397.6501393524232
142,9155,6641.751,315.4040630187477
143,2855,1948.003,193.4795221262203
144,1034,725.409,120.47778423317412
145,23898,16584.164,528.8854253763401
146,27986,19741.566,559.6463739961965
147,5,12.197,3.8284271247461903
148,30992,21464.649,602.2011425494267
149,32935,22824.725000000002,615.078586699304
150,232,170.981,84.16935830944101
151,34491,23858.54,627.5382345956103
152,6013,4114.098,341.06356629393264
153,2173,1483.662,171.32993676506933
154,2464,1590.796,144.37209424351295
155,39971,27838.358,644.1676165177121
156,22782,16124.144999999999,564.214450284634
157,14555,9748.776,423.9729463548781
158,11899,7890.875999999999,373.8927293187877
159,138,101.74900000000001,38.95231983797537
160,19673,13538.569000000001,448.5076877062482
161,3972,2585.779,206.6964073721041
162,38915,27515.395,683.9855601862091
163,1489,959.011,96.30967014038454
164,11883,7948.176,372.1505475106437
165,1069,702.307,106.00485249897372
166,35367,25684.155,649.9741636548999
167,11156,7241.758,380.7760187156396
168,23740,16839.022,542.995552382442
169,18282,12701.575,447.4627951995684
170,16617,11177.868,457.8452701231432
171,19527,13424.796,495.7651102558069
172,3284,2187.5930000000003,254.07825004807987
173,35928,25216.504,617.8193371265756
174,8048,5334.0019999999995,367.5123517669131
175,21431,15113.667,498.8124538760176
176,32453,23397.907,665.1246323379702
177,33218,23440.918,589.8241757951351
178,12931,8792.559000000001,408.6138092963841
179,9678,6567.9439999999995,358.7617933372392
180,35647,25234.558,681.302390021238
181,15727,10685.396,446.653765208958
182,12041,8022.866000000001,362.4475834314454
183,1089,732.617,121.35930395520744
184,28929,20321.11,608.508479279436
185,11824,7945.2,384.56878441683074
186,14795,10049.789,372.7513049629905
187,3905,2490.24,206.90390917529243
188,32644,23188.659,614.1773610413032
189,3812,2454.473,200.0747349305861
190,23149,16480.381999999998,522.5930338824206
191,7916,5049.028,220.1315557870764
192,35074,24708.648,629.9262016840325
193,34164,23526.691,639.7439183480496
