Index,Expanded,Time,Length
0,6341,2565.5280000000002,219.45079348883243
1,20552,8263.278,644.9991334482229
2,291,103.703,55.42640687119285
3,43664,18796.97,597.4356415871825
4,2515,973.9219999999999,209.1198410471445
5,6887,2669.177,276.32590180780454
6,8084,3082.4539999999997,478.8204178980325
7,10931,4365.931,389.0975464705581
8,12926,5489.339,320.3208511739212
9,15022,6242.81,516.1635636485402
10,19169,8234.166,643.8153672641491
11,12785,5286.283,415.3401871576773
12,8340,3267.5950000000003,263.3208511739212
13,48,14.153,22.242640687119287
14,1313,499.78000000000003,90.66904755831214
15,19046,7869.004999999999,663.5554826343268
16,5884,2307.737,208.61017305526647
17,2643,1033.177,140.81118318204304
18,10243,4369.807,453.6396103067895
19,3507,1373.6,201.83556979968264
20,51,19.452,27.31370849898476
21,627,228.66500000000002,81.81118318204311
22,30392,12823.071,482.1909088590102
23,3283,1335.5900000000001,344.11269837220823
24,1958,736.985,270.284271247462
25,25044,10416.548999999999,573.5361466505711
26,20164,8842.864000000001,603.18795026618
27,6436,2575.1110000000003,242.7350647362944
28,13766,6041.216,352.23759005323603
29,9351,3818.143,477.6690475583122
30,6423,2499.806,408.0832611206853
31,986,375.18800000000005,94.55634918610404
32,5045,1799.303,291.8010819142764
33,21218,8301.367,682.3544725075504
34,8710,3434.904,438.080302527855
35,2055,808.7330000000001,146.82337649086284
36,2670,969.536,187.634559672906
37,123,43.001,37.31370849898476
38,40136,16932.764,575.9970414071703
39,16695,7021.696999999999,355.2914139223984
40,2,0.902,1.0
41,24669,10710.721,429.7472580451144
42,25648,11469.341999999999,635.1463197058372
43,24393,10075.983,444.2619766708756
44,16076,6462.684,528.1341263970173
45,40571,17668.997,586.055915910216
46,28189,12568.761,588.6782822743016
47,27278,12335.314,578.5777772109135
48,12351,4717.211,510.20519420888274
49,2286,881.3199999999999,155.62236636408616
50,6008,2421.3070000000002,297.1248916810279
51,2753,1071.356,343.8700576850889
52,268,102.08200000000001,53.45584412271571
53,14018,5690.704000000001,517.5483399593904
54,4867,1972.4950000000001,261.50461735799473
55,19336,8319.779,491.3523804664972
56,4697,1876.375,258.02438661763955
57,34840,15681.979,543.4995667241117
58,20913,8294.869999999999,653.0702012600883
59,1000,397.701,102.52691193458118
60,18401,7887.444,566.2762620207484
61,19412,7564.9,685.4255403194157
62,3594,1386.761,241.3553390593274
63,15516,6445.259,410.0853531617384
64,6406,2764.4829999999997,254.0538238691624
65,18694,8282.791,532.6072144624362
66,7754,3122.575,323.9726547895303
67,4910,1951.274,256.1320343559643
68,4936,1931.88,311.7716446627536
69,15208,6371.739,541.6904755831214
70,5760,2303.064,236.46298679765212
71,11979,4741.755999999999,448.2253967444163
72,1018,424.29499999999996,102.12489168102788
73,3315,1256.971,157.1959594928933
74,2798,1125.277,342.42640687119285
75,22962,9980.404999999999,533.4945160902284
76,11883,4978.042,310.8944443027284
77,31917,14544.625999999998,559.7716446627537
78,17264,7213.1410000000005,591.7737367038071
79,1460,554.9340000000001,134.58073580374355
80,26469,11430.797999999999,513.5929291125635
81,5312,2045.373,459.0416305603428
82,8154,3376.652,246.65180361560908
83,11511,4685.926,332.30360723121817
84,23391,10289.156,456.35028842544426
85,23900,10214.807,656.8275605729691
86,3,1.597,2.0
87,4825,1943.346,251.4680374315355
88,2353,842.256,216.74725804511405
89,2671,1075.326,162.79393923933998
90,12101,5050.225,352.4873734152918
91,23086,10080.946000000002,626.460028204822
92,13590,5530.303,458.8376618407357
93,11126,4368.196,474.950360212944
94,17148,7228.196,532.2935059634514
95,2543,938.961,261.9705627484772
96,19843,8585.795,389.53405460951774
97,10197,4293.138,358.700576850888
98,16408,6715.425,374.76450198781725
99,14349,5746.703,535.619407771256
100,2238,893.351,173.66904755831214
101,6735,2640.739,403.0386719675123
102,9298,3907.045,382.64170234784245
103,19453,8440.336000000001,640.2884553295681
104,25245,10799.222,642.0041840821067
105,16235,6631.56,588.6732316404181
106,2627,1004.1500000000001,140.05382386916233
107,12626,4973.103,522.7909806465099
108,68,25.298000000000002,67.0
109,2595,1014.7090000000001,222.5046173579948
110,23900,10386.333,434.3919189857869
111,44937,20069.576999999997,557.8549057834389
112,30858,13201.0,534.0731598529187
113,27896,12606.473,521.0731598529187
114,9586,3915.083,279.8233764908629
115,257,92.09299999999999,70.22539674441619
116,26067,11545.429,668.886435076015
117,17276,6742.853,599.4011537017765
118,3325,1336.2050000000002,193.74011537017765
119,13626,5400.987,546.1463197058372
120,1605,613.793,258.38477631085027
121,5098,1957.0890000000002,187.65180361560903
122,16349,6850.7480000000005,648.2417741353421
123,2431,942.296,163.76955262170048
124,2198,855.852,124.49747468305831
125,51,17.593,21.89949493661167
126,102,33.181000000000004,42.31370849898476
127,5933,2339.768,206.50966799187816
128,23120,10201.425000000001,406.6761902332487
129,33648,14568.414,523.5706345359771
130,21255,8999.222,687.6976182580582
131,24934,10772.077,634.8031739553296
132,336,126.66,57.25483399593904
133,22792,9949.581,386.4629867976523
134,5792,2459.889,354.2964645562817
135,21700,9249.226999999999,540.2203461105331
136,11426,4590.664000000001,465.8792924010783
137,3084,1258.354,165.9116882454314
138,24168,10314.99,600.1046891454947
139,19130,8231.398000000001,581.8620484583755
140,3450,1303.0040000000001,316.2132034355965
141,23117,9630.525,423.53405460951774
142,6974,2764.361,326.558441227157
143,2342,905.193,197.5340546095176
144,492,197.896,124.2132034355964
145,23329,9813.898,554.6366517139593
146,20597,8560.18,576.0041840821062
147,5,3.1270000000000002,3.8284271247461903
148,23807,10328.789,624.7321061434643
149,16383,6299.068,623.4427842621187
150,1033,386.204,90.49747468305831
151,20816,8783.175,644.9869401394031
152,15358,6272.272,363.0315292925763
153,3367,1361.251,181.0365799264592
154,449,162.826,143.07106781186548
155,21816,8431.046,653.2417741353423
156,12890,5248.794,572.602163828553
157,28157,11516.585,452.2741699796953
158,19798,8238.044,397.6173157302029
159,209,70.492,40.31370849898476
160,11166,4345.574,454.4650788387052
161,5107,2034.216,216.29646455628168
162,22936,9755.311000000002,695.4255403194159
163,1678,625.201,100.4558441227157
164,21062,8643.822999999999,396.7766952966372
165,1421,564.977,111.53910524340094
166,23010,10112.248,667.271211386865
167,19597,8212.064,404.9777054234137
168,23525,10468.74,566.0924958366747
169,7189,2675.189,451.3553390593276
170,29213,13074.750999999998,487.60007178749976
171,15547,6519.675,515.9655121145939
172,6883,2865.8039999999996,268.50461735799473
173,21231,8860.167000000001,631.4722215136417
174,18904,7901.754999999999,389.83556979968273
175,13668,5777.952,513.0924958366747
176,21458,8911.716,677.111831820431
177,17385,7050.459,597.9869401394031
178,20970,8792.913,431.6711395993655
179,5665,2366.07,368.3259018078046
180,23663,9794.122,694.3544725075508
181,21112,8876.324999999999,470.0264786586928
182,23456,9745.033,385.9482681718909
183,1648,622.497,126.85281374238566
184,16263,6368.835,616.6143571373726
185,9299,3723.377,399.126983722081
186,14862,6236.072,389.03657992645935
187,5927,2429.679,219.79393923934003
