Index,Expanded,Time,Length
147,71930,31189.170000000002,1869.3919063346807
148,203761,99969.473,3446.314150374674
149,231423,104272.051,3829.1123769279534
150,184878,91825.999,2209.3691891848025
151,254363,110171.902,3625.695679322481
152,8609,3549.274,439.1714041772792
153,169566,74803.72,1815.7183963571188
154,257812,110731.212,3749.943782537191
155,142841,65465.04400000001,2928.537613854803
156,141727,61750.402,2089.8870009511093
157,82386,35961.030999999995,1738.6691373122842
158,225585,100841.72200000001,3474.3404269799503
159,72059,30095.445000000003,2721.291604465204
160,232879,117012.936,3001.4458557099856
161,4568,1937.565,198.28547464040903
162,115488,50293.684,3438.594005552667
163,7068,3161.9100000000003,377.28162120298697
164,60958,27880.589,1293.359946965864
165,242164,109137.097,3501.462088302196
166,213117,97209.982,3777.2561880412536
167,150002,68036.921,1592.8440976096665
168,70214,31479.985,1237.6543432973538
169,7522,3088.343,494.91857872346833
170,144155,64022.530000000006,2379.33507127589
171,26674,11933.502,542.3745320049181
172,227723,107535.421,3502.677901438009
173,191205,84806.699,3927.891264015654
174,8042,3343.879,550.0010885207914
175,226060,108528.48400000001,2452.143886947597
176,32908,14050.526,934.6914729821992
177,219575,96586.514,3843.595303521112
178,67458,29042.743000000002,1654.02356612117
179,1839,791.856,168.587611185987
180,8047,3441.0980000000004,257.3964086567075
181,75404,32540.667999999998,1781.112296181508
182,7908,3304.481,297.5681880767065
183,106620,68540.604,1627.6413790623997
184,119103,52806.708,1989.213938931992
185,173273,75990.73,2013.5818527061565
186,195156,97010.555,2383.7031394455635
187,33968,17306.03,812.2574073050794
188,32284,13686.051000000001,1358.0712017360283
189,122064,57317.057,2946.0013355345327
190,143198,65965.44099999999,2274.646500939848
191,215266,91350.262,2905.190112430855
192,207900,93651.73,3759.162927523745
193,52263,22574.605,997.9280326138816
194,60750,26059.192,942.905346022378
195,68174,30773.95,967.6305457050984
196,6960,2954.896,435.3403491840954
197,226151,96244.562,3393.353011404364
198,183458,81044.633,2123.2720021129844
199,173402,77806.131,3423.1243155165093
