exp;alg;time;runt_micro;expanded;generated;heapops;start;target;gridcost;length;map;
117;AnyaSearch;2298;2297;8617;8647;17263;(34,399);(254,410);1542.36962433;1285.7540239321258;maze512-2-5.map
118;AnyaSearch;14033;14033;43071;43162;86232;(48,176);(488,262);2716.71486206;2248.435788055682;maze512-2-5.map
119;AnyaSearch;2789;393;1512;1557;3068;(277,382);(327,424);291.25483398;243.13743568062628;maze512-2-5.map
120;AnyaSearch;10015;10014;31205;31319;62523;(79,251);(52,335);2101.74934997;1760.922478109947;maze512-2-5.map
121;AnyaSearch;23924;11361;37275;37393;74667;(14,92);(421,331);3129.0823944;2602.4956279219164;maze512-2-5.map
122;AnyaSearch;22993;22992;70650;70719;141368;(466,131);(192,262);4668.86623229;3918.3231496829007;maze512-2-5.map
123;AnyaSearch;7825;7824;25981;26026;52006;(176,112);(74,116);2523.15851287;2099.4957741793887;maze512-2-5.map
124;AnyaSearch;9101;9100;29842;29904;59745;(157,118);(92,326);2554.05800781;2139.8415067061765;maze512-2-5.map
125;AnyaSearch;25314;25313;78652;78695;157346;(29,296);(48,14);4397.46926269;3661.0759144189533;maze512-2-5.map
126;AnyaSearch;26207;26205;82624;82643;165266;(356,310);(495,104);4317.42763213;3614.091594436277;maze512-2-5.map
127;AnyaSearch;2727;2726;9239;9295;18533;(436,511);(218,251);1007.88939361;835.0552431456587;maze512-2-5.map
128;AnyaSearch;10350;10348;35424;35474;70897;(7,139);(392,129);3283.29559783;2742.0587515270913;maze512-2-5.map
129;AnyaSearch;3674;236;970;987;1956;(407,260);(344,298);244.3969696;196.36562281423318;maze512-2-5.map
130;AnyaSearch;6012;6010;17403;17510;34912;(292,436);(377,356);832.84776306;687.9038576880855;maze512-2-5.map
131;AnyaSearch;23388;23386;68733;68816;137548;(314,31);(26,416);3330.89357757;2781.3724353183056;maze512-2-5.map
132;AnyaSearch;52417;24369;72025;72071;144095;(487,176);(31,110);3912.5037506;3242.6595872429675;maze512-2-5.map
133;AnyaSearch;12918;12915;39748;39812;79559;(295,71);(323,489);2199.51890258;1834.7877808967314;maze512-2-5.map
134;AnyaSearch;2770;2769;8611;8671;17281;(190,350);(147,328);661.83556976;552.7716251572133;maze512-2-5.map
135;AnyaSearch;15501;15500;48719;48794;97512;(370,50);(448,311);2918.62655029;2434.0543784953916;maze512-2-5.map
136;AnyaSearch;1849;1849;5870;5922;11791;(399,385);(195,277);658.69343414;552.0639000337578;maze512-2-5.map
