Index,Expanded,Time,Length
0,773,0.26733,125.14213562373094
1,38308,21.315554,1166.467170879759
2,19096,8.194453,470.539105243401
3,14680,5.82196,385.9482681718909
4,22326,8.370499,446.60512242138304
5,23412,9.596523,549.1046891454947
6,18506,5.787158,524.1736649163076
7,318747,122.974212,1461.7972567696695
8,31062,14.298451,882.9890321804562
9,3052,1.117271,133.71067811865476
10,6725,2.498458,225.70562748477136
11,1947,0.700067,247.50461735799476
12,24379,9.573331,382.0609665440988
13,52977,19.035665,631.3696244092005
14,110107,44.946148,1138.4478348960022
15,4735,1.577294,245.9949493661167
16,38928,13.885656,1161.3128419472089
17,18428,7.363088,355.6883835420685
18,440,0.162799,106.07106781186548
19,25308,9.986908,686.0580079512686
20,23384,8.069707,674.2123368838193
21,82633,26.864265,544.0782104868023
22,125621,45.776338,893.8965363437817
23,55045,23.659588,768.6610383315985
24,53051,22.174617,690.9919907732864
25,874,0.330872,101.79898987322332
26,17105,6.33128,341.0365799264593
27,131522,60.716804,1371.9566363361032
28,101914,37.946995,694.6660889654825
29,41497,16.545904,644.4823227814085
30,262661,130.271152,1270.6530291048853
31,28532,11.012679,967.3027406794416
32,27904,12.404138,1148.6286424872455
33,108,0.038237,34.38477631085024
34,46821,21.213874,1417.9465350683367
35,20448,7.734893,1457.452018978109
36,27181,10.353584,1262.2632021601516
37,26157,10.99362,952.759451353934
38,4546,1.725847,629.2081528017131
39,114638,45.528406,789.2712113868653
40,27,0.008993,11.485281374238571
41,9793,3.764976,580.379725676967
42,22380,9.018207,494.5655839020936
43,65441,26.37396,1248.8246019801393
44,16695,6.26988,651.6934341759518
45,410859,198.561402,1413.3149339882625
46,326401,120.462575,1381.9200564096443
47,38484,13.72207,695.9655121145937
48,46912,17.366126,894.1564209736041
49,398670,167.524054,1239.7077195258269
50,303357,125.842865,1214.3565645486042
51,33332,21.255246,910.7585848021567
52,20474,7.926546,1327.3544725075506
53,16434,7.078044,1003.0550493584384
54,13798,5.052039,364.4802307403553
55,24546,9.835976,812.0580079512687
56,9747,3.322549,361.3330444827413
57,23288,17.853869,453.6639969244289
58,56209,15.514582,723.7249634685289
59,15470,6.016416,811.636651713959
60,458,0.158735,50.2842712474619
61,109669,42.017913,644.7026688919412
62,37897,14.491411,556.6223663640864
63,208559,126.31429,1112.7169542418144
64,224078,92.061151,1129.4062043356605
65,51013,20.150909,1331.4002871500004
66,39659,15.92414,675.3178925810911
67,62941,23.032415,1205.5088014401022
68,6141,2.367251,272.42640687119285
69,145813,68.840983,1396.4347750354057
70,29939,19.181253,782.0092347159897
71,6793,5.004898,208.42135623730957
72,421383,159.3579,1038.1118318204335
73,20940,8.080401,890.9259735953043
74,116,0.042211,45.112698372208094
75,33560,14.111576,658.6417023478423
76,11905,4.714986,986.8721497261424
77,38392,15.350518,945.8296526140226
78,88474,39.415773,1111.7535341682742
79,121,0.045278,44.97056274847714
80,2439,0.767725,141.92388155425115
81,197938,75.393391,1074.3523804664978
82,47831,15.795568,712.4356415871835
83,6081,2.347784,225.5096679918781
84,133532,48.649183,1450.370849898477
85,113137,44.778948,770.8670990922586
86,3082,1.29348,303.80108191427644
87,799,0.283267,86.55634918610406
88,20294,6.443515,433.1736649163074
89,9213,4.271088,633.697618258058
90,40820,17.004727,547.1686142824236
91,17310,7.042856,355.49242404917504
92,47444,23.649173,764.39401102684
93,53447,17.359055,546.1391770309012
94,28728,11.809931,567.4995667241114
95,57044,26.429671,1280.0104602052656
96,33437,14.425919,636.9209229614212
97,27716,11.187375,467.1269837220812
98,330765,136.15484,1264.369624409201
99,51253,22.091404,1401.9221484506973
100,62145,23.534637,708.3351365237945
101,3224,1.222699,423.3675323681471
102,378374,162.151014,1402.174890405583
103,477,0.166495,137.2426406871193
104,60425,20.222946,794.0630585851528
105,66,0.01993,33.41421356237309
106,81761,30.04563,1258.530229464911
107,40661,17.100055,912.2489168102786
108,330,0.102714,88.62741699796953
109,27531,11.105616,591.4356415871823
110,14188,5.419314,379.7350647362944
111,400925,131.081098,1097.156420973605
112,2080,0.775491,119.76955262170048
113,30175,12.38168,1319.3119753954309
114,61487,26.820511,1100.761543394987
115,413,0.134946,70.55634918610406
116,381016,163.531877,1274.0844866099617
117,106,0.037724,53.41421356237309
118,4846,1.751414,419.7989898732234
119,12920,4.376573,338.53405460951774
120,362322,194.689801,1418.677415722526
121,50,0.021285,34.52691193458119
122,61695,21.597838,1049.8225099390863
123,7718,2.789002,257.17871555019025
124,16240,6.208242,403.5828278447967
125,3437,1.334073,214.5046173579948
126,34803,14.187095,805.9646455628167
127,263714,110.000964,1135.9057710597715
128,4775,1.585949,192.15432893255067
129,56900,19.056512,952.5798692519672
130,11292,3.803014,367.4457428549493
131,137143,48.460137,791.619407771256
132,61512,22.536873,1188.63369312113
133,9430,3.624094,436.00714267493663
134,101052,47.74124,1303.9322497184637
135,27367,11.137637,627.1980515339465
136,4265,1.457885,286.62741699796953
137,41300,17.91146,1028.7535341682735
138,149509,67.426825,1031.621499812309
139,119035,55.842119,1273.7657274770927
140,44058,14.298637,1220.6997102991113
141,2850,1.004469,195.8700576850888
142,134256,61.66244,1322.7312395916874
143,88982,51.898045,1393.4368670764586
144,8343,3.231998,279.61731573020285
145,17928,7.554089,531.2863632885154
146,2482,0.945552,186.59292911256333
147,95454,38.577656,987.60930650349
148,123,0.045174,39.45584412271572
149,28334,10.799872,534.1097397793781
150,26377,12.079481,983.2022356160526
151,29427,12.798008,1155.706852974048
152,10538,4.015224,643.6833329081852
153,62827,20.824216,680.4478348960029
154,261295,102.110502,1218.234631460407
155,12640,5.044103,338.1147904132611
156,2112,0.769342,128.99494936611666
157,73890,28.209688,1014.3229432149744
158,247797,107.665927,1179.876333808249
159,13980,4.952402,1420.628642487246
160,23826,9.37027,1073.16060505571
161,24229,9.421367,417.5340546095176
162,2162,0.974394,175.97770542341354
163,41730,13.273694,1191.486506863515
164,318008,111.84668,1321.3738084913082
165,22989,9.129097,517.1492782986676
166,217549,84.881692,1456.5840533340738
167,10465,4.252074,1174.4326829943525
168,20649,7.996957,1028.9890321804562
169,111999,52.469841,1380.0398974567884
170,7333,2.705622,205.68124086713192
171,174312,86.24981,1363.3536059557734
172,197773,77.741705,966.0062761231596
173,79862,35.843343,1344.6896090313444
174,659,0.227526,68.94112549695429
175,17672,7.327809,596.6904755831215
176,148538,53.188257,915.3666658163704
177,33052,13.280942,734.9280656363575
178,22831,9.667064,1137.9595949289333
179,70891,25.501401,639.7371567773473
180,1433,0.501029,118.84062043356592
181,20515,8.525174,868.8397538817889
182,140906,54.768029,1110.278354061802
183,36515,12.459077,583.2152954766499
184,22,0.010076,21.79898987322333
185,292911,146.230328,1465.270344835089
186,8866,2.89391,726.7695526217005
187,197994,80.312562,1412.8266940211931
188,31430,13.568371,847.1240251292506
189,424,0.148245,183.8994949366117
190,10968,4.458427,751.6396103067893
191,31810,12.844421,623.5067093990477
192,25701,9.494447,1094.4570696119924
193,117040,48.746718,1430.1088732276014
194,76059,27.108022,795.6955262170048
195,44264,18.926224,1219.417531092702
196,2496,0.992087,267.14422766478407
197,79344,29.743091,751.0163773909272
198,7226,2.875386,305.78174593052034
199,107966,55.997782,1270.446968344225
