Index,Expanded,Time,Length
70,395,0.235388,95.3171357845908
71,29746,16.868636,436.7252030344648
72,1713,0.982127,145.77313872793854
73,2044,1.01064,151.91850944597675
74,4142,1.936401,173.51603443344163
75,27065,16.933197,400.4384979425872
76,8463,5.201037,226.4371853633628
77,29805,40.589127,488.3837519467345
78,17022,30.605239,428.14539322643776
79,26453,22.897556,495.600148756922
80,5420,4.079888,230.87512978265423
81,151,0.131088,81.60882305241266
82,2161,0.990779,157.80868860519786
83,2854,1.548623,247.90348667777155
84,5550,2.694254,185.895020508414
85,6623,3.420404,295.93805580272374
86,926,0.458818,141.35120049045898
87,5048,2.269134,249.13603687591052
88,10,0.006548,9.0
89,8390,4.243853,447.1642172778807
90,1626,0.698379,99.64837534450491
91,4396,1.997184,222.08120953016984
92,52,0.036872,35.17101079013795
93,215,0.082842,44.060133676847975
94,18210,14.014802,459.9491123124481
95,4120,3.864232,248.2128096388881
96,2052,2.744644,105.52084406296632
97,11869,8.434195,403.1722130000096
98,404,0.213072,85.4916638620405
99,11,0.00723,10.0
100,12777,7.451199,483.3637602053143
101,9317,5.70192,235.0944052170376
102,23340,12.540523,394.3014241146892
103,21487,11.928821,401.57895521881113
104,25038,15.409972,369.35988023884624
105,5002,3.607027,288.25468813375727
106,1469,0.655872,149.95541195029926
107,86,0.060629,44.01136216933077
108,7924,3.862762,210.01522725226263
109,24520,13.398067,408.98505527317457
110,1710,0.73543,92.64652385961983
111,95,0.070757,52.49761899362675
112,22817,12.527508,339.3104270499871
113,13828,6.842208,415.3435709607767
114,102,0.096629,63.60031446463138
115,27104,15.168234,491.0290673252541
116,63,0.045104,42.10028430850614
117,2894,1.32538,130.1353220418545
118,2345,1.022291,124.33488240238614
119,26988,13.934719,476.5049084805577
120,4100,2.410886,261.77782477502086
121,790,0.295384,70.8512803480968
122,2041,0.931886,209.38781605363613
123,106,0.099216,104.7637827139189
124,11665,5.863135,474.7950323191802
125,11495,5.946736,354.4500787475486
126,1806,0.952745,189.21128280996967
127,29374,15.922664,450.96556506192167
128,4467,2.09875,319.02900296550325
129,14673,12.274388,387.7959276213256
130,12523,6.899547,377.7879109601188
131,12316,6.425014,254.8450234928568
132,6264,2.880192,360.15401971751186
133,5308,2.524189,267.4006106469072
134,26998,14.882834,488.8916078287639
135,214,0.081491,49.11671641781072
136,615,0.270296,84.08588182537719
137,6239,3.053843,178.10092496235885
138,4867,2.426603,180.02611987070176
139,2789,1.383874,224.7066502528006
140,349,0.173009,70.76051539315287
141,978,0.508596,130.25014824945313
142,4685,3.366736,205.47223055779256
143,3056,2.125936,144.7907846970013
144,8656,8.59595,478.8325070234623
145,129,0.197833,63.137137465438286
146,1434,1.596045,134.9842062032877
147,1,0.001839,0.0
148,10448,8.701219,361.5613568407011
149,10803,14.209514,390.5549582548911
150,24843,14.687808,411.7317041495862
151,5384,2.582992,258.3250835544305
152,34,0.024638,28.30194339616981
153,1523,0.752267,201.2943972547988
154,6868,3.50561,254.1371343905176
155,5871,3.012724,245.29263657748373
156,27151,14.716543,398.5795784672632
157,1265,0.516989,56.29705854077835
158,3674,1.802268,198.9027352706824
159,5959,2.834504,231.1995675033854
160,4009,1.870835,163.9787868388875
161,21953,11.712301,371.8836938161612
162,957,0.415767,100.15518726955784
163,26873,17.624536,485.4025984160816
164,4310,2.58676,192.09421835776743
165,2799,2.985493,125.85035983877412
166,5648,3.43532,237.96332296315865
167,1330,0.720471,127.31187549706804
168,47,0.070874,65.05382386916237
169,82,0.068591,51.78802950489621
170,2088,1.110265,141.97668287758097
171,5960,5.552801,277.70950866777207
172,2666,1.865292,263.9246932723447
173,13834,8.595116,392.8801640392676
174,752,0.398386,107.77295210139128
175,25101,14.209294,420.1429957785605
176,8372,4.138313,275.7971294197879
177,12119,6.662317,360.5061256845816
178,2656,1.584227,250.3092245193781
179,26269,13.831301,450.1794538253883
180,26068,14.376978,486.17549260919816
181,6455,3.157843,445.8200780496858
182,14931,7.677386,390.3939493376548
183,623,0.301572,69.65597245925116
184,68,0.033874,33.91055250861392
185,15830,8.289557,388.0282181066943
186,8601,4.591784,298.0480045909623
187,1980,0.929886,221.4329079916388
188,28,0.015686,19.235384061671343
189,106,0.124302,82.3286098510111
190,2523,2.002427,215.15744762684437
191,17,0.010272,16.0
192,2535,1.229806,240.97150702016023
193,42,0.033447,38.11823710509184
194,4322,2.04409,155.73043452459737
195,12267,6.328883,426.4662713026557
196,27047,14.462047,469.6365421832816
197,12162,6.361179,400.4344794775593
198,6210,3.208991,256.90230112981897
199,2714,1.234385,160.93710675948248
