Index,Expanded,Time,Length
172,6883,2.865804,268.50461735799473
173,21231,8.860167,631.4722215136417
174,18904,7.901755,389.83556979968273
175,13668,5.777952,513.0924958366747
176,21458,8.911716,677.111831820431
177,17385,7.050459,597.9869401394031
178,20970,8.792913,431.6711395993655
179,5665,2.36607,368.3259018078046
180,23663,9.794122,694.3544725075508
181,21112,8.876325,470.0264786586928
182,23456,9.745033,385.9482681718909
183,1648,0.622497,126.85281374238566
184,16263,6.368835,616.6143571373726
185,9299,3.723377,399.126983722081
186,14862,6.236072,389.03657992645935
187,5927,2.429679,219.79393923934003
188,16308,6.372745,622.6143571373725
189,5327,2.161738,211.45079348883232
190,24339,10.670555,550.5950211536165
191,4047,1.496717,222.5046173579948
192,26578,12.07627,651.4305909532993
193,20048,8.518042,652.5138520739844
194,10125,4.143077,438.4234482783626
195,21705,9.17831,425.249783362056
196,21127,9.122083,532.7077195258246
197,2317,0.868929,191.29141392239828
198,2484,0.985118,221.9188309203679
199,2176,0.80549,369.142135623731
