Index,Expanded,Time,Length
61,25958,16.496194,671.8505030071425
62,3233,2.087474,233.98489562453165
63,7482,4.836609,386.9781949534442
64,3932,2.47139,241.47872064671245
65,16357,17.655196,510.0738852478306
66,6166,6.051058,310.3126138796113
67,4681,3.369344,247.68426906362168
68,6649,4.375671,304.3432152220444
69,15625,10.116922,525.6946478581544
70,3204,1.988583,223.5995416152875
71,9133,5.972826,435.18850700385633
72,511,0.323302,96.79402258282028
73,1537,0.910618,146.77719911850238
74,5047,3.33062,333.45063042706647
75,17076,11.068713,506.1565702592155
76,5420,3.284911,291.6531882751986
77,17009,10.590983,521.4376876083189
78,21929,14.19136,575.7921462486255
79,1199,0.722918,127.872052662
80,13600,8.685957,486.80958097591525
81,6168,4.234623,453.7729957906989
82,3244,1.958387,230.45444745145227
83,6668,4.142255,311.8383912497934
84,12245,7.749958,431.6712605368748
85,30207,20.136023,640.6992486593109
86,3,0.002473,2.0
87,3720,2.269705,238.72419886739743
88,2773,1.728572,212.12207162857152
89,2098,1.317156,155.08631017820653
90,7301,4.571007,333.4800821417653
91,24002,24.640687,601.8231679372152
92,14216,28.460103,443.31484358711
93,11465,11.792899,461.807334543729
94,12813,12.872178,506.882578758337
95,2949,2.039225,258.4606897615881
96,8288,5.140163,363.6857131532747
97,9045,5.912423,342.38694749688284
98,8750,5.262481,351.7899603489397
99,14657,9.266612,519.5931569282322
100,1946,1.156452,164.96882507836133
101,9286,5.876622,394.52523240022646
102,8643,5.948378,366.7037366177752
103,25565,16.765013,613.8596901738354
104,20631,13.753142,610.3050476019429
105,25397,16.79604,575.8790342086733
106,1396,0.818928,131.15371374707493
107,15412,12.164799,509.7485161146929
108,68,0.084677,67.0
109,3004,3.754169,215.9267990586177
110,11720,10.440055,407.4677244645075
111,19194,12.124791,520.3814951621798
112,14045,8.593253,497.120260997074
113,16126,11.092597,486.2164427754805
114,4100,3.793262,262.47836612989
115,334,0.326581,68.4725930418113
116,29015,22.348705,644.0728784031118
117,24168,15.821117,586.7396527765759
118,1659,1.039306,183.352934436699
119,17947,11.891638,534.7142830459658
120,2677,1.776018,254.64185003380328
121,2289,1.302135,174.72167786874243
122,27698,20.385387,634.9652132500357
123,1295,0.805783,156.5080254486977
124,941,0.62169,116.41322424420954
125,33,0.01604,20.29968831158298
126,168,0.136557,40.22658966245484
127,2741,1.562518,193.16588720332763
128,9644,6.309697,379.5207066570487
129,13785,10.913948,487.9394345518563
130,25582,17.106766,670.6961191923918
131,22475,14.757813,607.1263975505756
132,99,0.062661,54.59434087729129
133,9725,5.938172,360.70694785583686
134,7824,5.239131,340.09409836907844
135,15004,9.482973,509.9206801977234
136,11099,7.03673,453.0088005137524
137,2005,1.252802,156.8250429014951
138,22477,14.408151,574.2788110343992
139,19363,12.615048,557.7315680377282
140,6195,4.15888,312.1864641224049
141,7876,4.683634,395.11568816279305
142,6923,4.317711,312.58307252215604
143,2665,1.703698,192.5093245469099
144,826,0.528682,119.88257597103168
145,15790,10.171807,524.7893682155016
146,21704,14.163395,556.1059974226386
147,5,0.00503,3.8284271247461903
148,25094,15.730853,598.5033632132613
149,23285,14.608817,610.5463609802783
150,188,0.131115,83.94026410183483
151,25403,16.23187,623.0147492806506
152,6028,3.782926,339.4370475428223
153,1814,1.123358,170.51891593809634
154,935,0.621601,141.69590413932107
155,27121,16.938076,637.7278631389149
156,18036,13.17278,561.1357588436963
157,9056,6.175436,420.78210520974
158,10041,10.664847,371.5164651956828
159,147,0.183389,38.341921464296895
160,13488,16.332405,444.1444891986848
161,3046,2.40078,204.00387224365883
162,29140,19.880687,679.3444884150534
163,1461,0.866512,95.66659101921292
164,6906,4.176944,369.62075463372014
165,843,0.534908,104.99002989017774
166,27064,18.313271,645.7990443272113
167,8417,5.103721,378.6156197447061
168,16670,10.866151,538.6018760486278
169,9194,10.337016,443.6831675722224
170,11792,11.777043,454.96335639056775
171,13916,8.918938,492.3031866197813
172,3861,2.44376,253.8077688355092
173,29112,19.575073,613.6861497716995
174,6113,3.85498,364.4750254944032
175,16353,10.733504,495.9459223748098
176,26520,18.059497,662.2865528658314
177,23987,15.998562,585.1251438153453
178,12655,8.168825,406.6298738668898
179,6552,4.454202,357.08183333849206
180,28166,19.17227,677.4273456457635
181,11757,7.371,443.10314672649
182,10565,6.32769,360.3620670472352
183,948,0.583765,119.6456710641945
184,21603,14.151262,604.4166910130132
185,10095,6.290585,382.12594600434073
186,10197,6.445678,367.240824568409
187,3595,2.186979,205.75877943970963
188,23801,15.417807,609.5459201586204
189,2227,1.383447,197.30045979670808
190,14789,9.653261,518.4766693266491
191,5267,3.064669,215.85443858562337
192,27284,18.130288,625.0608672228987
193,28387,18.276233,635.6363512270098
194,10672,7.034806,425.9191083664799
195,10586,6.508103,400.068181528176
196,16059,10.386523,508.0235100498917
197,2663,1.622871,187.11226988493863
198,3524,2.222852,215.79648686003176
199,3853,2.639136,366.1888563387512
