Index,Expanded,Time,Length
0,24699,21.553724,421.73001410241113
1,6453,5.50321,219.4213562373095
2,10716,3.342873,501.7594513539338
3,11131,3.539321,437.9898987322334
4,8179,2.331058,395.8599564173221
5,24031,7.28475,378.1320343559645
6,20411,6.298657,352.2619766708757
7,26086,7.997348,480.0731598529187
8,2438,0.920864,214.37972567696693
9,3962,1.421674,266.1614716074871
10,7666,2.373039,199.2964645562817
11,136,0.046559,68.41421356237309
12,2395,0.75793,226.24978336205567
13,18933,5.731666,366.8183258569797
14,2387,0.841201,199.7523086789973
15,12270,3.505681,384.6883835420684
16,25131,6.976676,466.7300141024109
17,7072,2.450335,503.0264786586927
18,15568,4.074729,308.8061325481598
19,9880,2.646523,276.4629867976521
20,41,0.014779,20.242640687119284
21,14433,4.470592,406.2031021678298
22,4205,1.124769,265.37972567696687
23,4281,1.161785,149.58073580374355
24,12387,3.789297,405.5290039756344
25,3929,1.214793,172.71067811865476
26,3328,0.866012,290.79393923934003
27,1816,0.624913,215.04877323527904
28,3736,1.426598,283.8477631085024
29,2327,0.804111,235.4041122946064
30,27350,7.602227,493.901586977665
31,3373,1.14032,229.8477631085024
32,6225,1.640845,463.7422074112306
33,16,0.006496,8.242640687119286
34,24784,6.620138,428.11479041326135
35,4469,1.204044,154.10764773832477
36,435,0.148908,71.39696961967
37,3829,1.19892,199.30865786510145
38,10960,3.252957,338.0487732352791
39,24566,7.046796,411.84271247461913
40,26756,7.118774,464.4284989122462
41,2056,0.767089,199.1198410471445
42,10503,2.927859,397.5046173579948
43,13551,3.987397,409.3452377915608
44,12556,3.887475,375.8183258569796
45,24,0.010504,15.31370849898476
46,1026,0.286542,78.32590180780451
47,14327,3.910195,246.55129855222089
48,4324,1.201654,183.99494936611669
49,13087,3.792872,340.7178207935912
50,2528,0.870218,205.89444430272832
51,7692,2.301903,258.91883092036784
52,27100,7.421223,492.0975464705583
53,5534,1.770385,313.0020920410531
54,22078,5.902003,396.2447327281725
55,28186,7.670694,471.4457428549493
56,14005,3.939065,451.97265478953017
57,4460,1.343577,291.7350647362943
58,9117,2.867678,363.7594513539338
59,26849,7.247456,464.6295090390228
60,6750,1.995884,280.5634918610405
61,7074,2.071926,298.74725804511405
62,8509,2.570504,385.5290039756344
63,1593,0.499509,226.2670273047588
64,4393,1.413971,261.19090885901005
65,5180,1.435237,206.3086578651014
66,2247,0.807091,192.62236636408616
67,557,0.195595,101.59797974644668
68,1380,0.450213,158.88225099390854
69,8216,2.437069,266.8183258569796
70,832,0.280377,102.18376618407356
71,29667,8.52531,458.1858582251271
72,1184,0.38769,149.55129855222071
73,1815,0.551096,158.33809511662432
74,3994,1.106934,179.61017305526642
75,26912,7.387455,416.3574311003807
76,8356,2.583953,237.6934341759517
77,29799,8.553902,510.6122650963197
